trade_date,stock_id,subject_key,subject_name,final_cycle_state,final_mainline_alive,state_transition_type,cycle_score_mainline_strength,cycle_score_repair,cycle_score_divergence,cycle_score_fade_watch,cycle_score_fade_confirmed,cycle_alive_pass
2026-04-15,300598,9058017,,divergence,False,,32.7,39.598,76.335,40.67,24.892,False
2026-04-15,000539,9058017,,divergence,False,,32.7,39.598,76.335,40.67,24.892,False
2026-04-15,600845,9058017,,divergence,False,,32.7,39.598,76.335,40.67,24.892,False
2026-04-15,000004,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,002439,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,300961,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,301265,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,301068,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,603296,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,001339,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,002268,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,002368,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,688023,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,600536,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,600217,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,688152,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,002212,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,688561,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,001314,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,301117,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,601360,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,688651,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,301049,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,300598,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,002340,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,300339,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,300496,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,300659,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,300921,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,000509,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,300352,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,002672,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,300369,9058064,,divergence,False,,35.3,43.556,77.37,34.11,21.224,False
2026-04-15,600036,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,601998,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,600519,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,000333,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,000538,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,600886,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,601939,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,601988,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,601229,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,600025,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,601985,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,601169,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,600011,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,601166,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,600690,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,600900,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,000858,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,601328,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,603288,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,000001,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,601818,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,000651,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,600436,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,600016,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,002304,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,003816,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,300015,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,600809,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,300760,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,000568,9058119,,start,False,,26.7,38.254,55.455,13.365,8.316,False
2026-04-15,300868,9058137,,start,False,,27.42,35.678,59.135,34.605,26.032,False
2026-04-15,300316,9058137,,start,False,,27.42,35.678,59.135,34.605,26.032,False
2026-04-15,605580,9058137,,start,False,,27.42,35.678,59.135,34.605,26.032,False
2026-04-15,603389,9058137,,start,False,,27.42,35.678,59.135,34.605,26.032,False
2026-04-15,600172,9058137,,start,False,,27.42,35.678,59.135,34.605,26.032,False
2026-04-15,300945,9058137,,start,False,,27.42,35.678,59.135,34.605,26.032,False
2026-04-15,002046,9058137,,start,False,,27.42,35.678,59.135,34.605,26.032,False
2026-04-15,600509,9058137,,start,False,,27.42,35.678,59.135,34.605,26.032,False
2026-04-15,000519,9058137,,start,False,,27.42,35.678,59.135,34.605,26.032,False
2026-04-15,601399,9058137,,start,False,,27.42,35.678,59.135,34.605,26.032,False
2026-04-15,301071,9058137,,start,False,,27.42,35.678,59.135,34.605,26.032,False
2026-04-15,688028,9058137,,start,False,,27.42,35.678,59.135,34.605,26.032,False
2026-04-15,300179,9058137,,start,False,,27.42,35.678,59.135,34.605,26.032,False
2026-04-15,603076,9058190,,start,False,,22.913,30.28,53.4,40.5,34.2,False
2026-04-15,301501,9058190,,start,False,,22.913,30.28,53.4,40.5,34.2,False
2026-04-15,000530,9058190,,start,False,,22.913,30.28,53.4,40.5,34.2,False
2026-04-15,601956,9058190,,start,False,,22.913,30.28,53.4,40.5,34.2,False
2026-04-15,001338,9058190,,start,False,,22.913,30.28,53.4,40.5,34.2,False
2026-04-15,301469,9058190,,start,False,,22.913,30.28,53.4,40.5,34.2,False
2026-04-15,301193,9058190,,start,False,,22.913,30.28,53.4,40.5,34.2,False
2026-04-15,301355,9058190,,start,False,,22.913,30.28,53.4,40.5,34.2,False
2026-04-15,600108,9058190,,start,False,,22.913,30.28,53.4,40.5,34.2,False
2026-04-15,002582,9058190,,start,False,,22.913,30.28,53.4,40.5,34.2,False
2026-04-15,601179,9058195,,divergence,False,,32.66,45.16,65.8,22.5,14.0,False
2026-04-15,301120,9058195,,divergence,False,,32.66,45.16,65.8,22.5,14.0,False
2026-04-15,601126,9058195,,divergence,False,,32.66,45.16,65.8,22.5,14.0,False
2026-04-15,688676,9058195,,divergence,False,,32.66,45.16,65.8,22.5,14.0,False
2026-04-15,002121,9058195,,divergence,False,,32.66,45.16,65.8,22.5,14.0,False
2026-04-15,002927,9058195,,divergence,False,,32.66,45.16,65.8,22.5,14.0,False
2026-04-15,002922,9058195,,divergence,False,,32.66,45.16,65.8,22.5,14.0,False
2026-04-15,002885,9058195,,divergence,False,,32.66,45.16,65.8,22.5,14.0,False
2026-04-15,688025,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,300978,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,603861,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,601966,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,300617,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,300750,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,300176,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,603324,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,601238,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,300490,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,000707,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,688320,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,002850,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,600506,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,300607,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,688116,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,300890,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,688559,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,688573,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,301613,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,300340,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,301487,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,300568,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,002455,9058196,,divergence,False,,32.7,42.1,74.25,35.22,21.0,False
2026-04-15,603063,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,601179,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,300870,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,301120,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,002706,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,601126,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,002364,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,002484,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,002138,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,688676,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,002121,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,002335,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,002927,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,002922,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,300351,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,301031,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,002902,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,002518,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,002782,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,300491,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,600405,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,300693,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,002851,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,002885,9058202,,divergence,False,,53.68,59.106,94.995,26.235,16.324,False
2026-04-15,688112,9058261,,start,False,,27.42,35.12,59.6,36.0,26.9,False
2026-04-15,300342,9058261,,start,False,,27.42,35.12,59.6,36.0,26.9,False
2026-04-15,601333,9058261,,start,False,,27.42,35.12,59.6,36.0,26.9,False
2026-04-15,688709,9058261,,start,False,,27.42,35.12,59.6,36.0,26.9,False
2026-04-15,000027,9058261,,start,False,,27.42,35.12,59.6,36.0,26.9,False
2026-04-15,688337,9058261,,start,False,,27.42,35.12,59.6,36.0,26.9,False
2026-04-15,600635,9058261,,start,False,,27.42,35.12,59.6,36.0,26.9,False
2026-04-15,000539,9058261,,start,False,,27.42,35.12,59.6,36.0,26.9,False
2026-04-15,000063,9058261,,start,False,,27.42,35.12,59.6,36.0,26.9,False
2026-04-15,688628,9058261,,start,False,,27.42,35.12,59.6,36.0,26.9,False
2026-04-15,301197,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,002321,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,601001,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,603366,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,600461,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,601699,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,601225,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,003023,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,601088,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,001210,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,600546,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,603706,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,301129,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,601666,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,002267,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,000593,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,605169,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,000983,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,605368,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,301116,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,600956,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,603689,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,002543,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,601898,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,600098,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,000421,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,603053,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,002911,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,600917,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,001390,9058280,,divergence,False,,32.7,42.172,74.19,44.13,34.888,False
2026-04-15,300411,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,600784,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,300316,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,000425,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,601717,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,002730,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,603325,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,002629,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,600820,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,603357,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,688377,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,601369,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,600262,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,603036,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,600582,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,300958,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,601065,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,601186,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,603389,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,002478,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,000528,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,003013,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,300865,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,301063,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,600172,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,600834,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,300284,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,300945,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,300778,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,000564,9058466,,divergence,False,,32.7,42.028,74.31,33.93,21.112,False
2026-04-15,000788,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,600664,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,600829,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,002370,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,002349,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,300267,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,002317,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,300158,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,300434,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,300147,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,002737,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,000999,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,000566,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,600129,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,002603,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,002728,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,300318,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,000513,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,002107,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,301211,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,301111,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,000538,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,301207,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,603367,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,688276,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,600566,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,688670,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,688076,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,000952,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,603520,9058516,,divergence,False,,54.26,64.4,84.5,4.5,2.8,False
2026-04-15,600769,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,688545,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,002627,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,002654,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,600757,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,002159,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,600035,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,000952,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,002783,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,000501,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,000783,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,603329,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,600133,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,600298,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,601162,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,000759,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,300897,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,600168,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,000707,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,300808,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,002102,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,000665,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,000509,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,600141,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,000422,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,600293,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,000988,9058519,,divergence,False,,32.7,41.596,74.67,36.305,21.784,False
2026-04-15,600316,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,002023,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,603085,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,002984,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,002985,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,600862,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,688722,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,002465,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,600038,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,600765,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,002651,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,000768,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,600378,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,300696,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,002337,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,002510,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,000697,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,000965,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,600219,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,002134,9058626,,divergence,False,,35.3,45.5,75.75,29.25,18.2,False
2026-04-15,600668,9058643,,start,False,,18.407,27.078,45.835,40.905,38.952,False
2026-04-15,002225,9058643,,start,False,,18.407,27.078,45.835,40.905,38.952,False
2026-04-15,601600,9058643,,start,False,,18.407,27.078,45.835,40.905,38.952,False
2026-04-15,600888,9058643,,start,False,,18.407,27.078,45.835,40.905,38.952,False
2026-04-15,002057,9058643,,start,False,,18.407,27.078,45.835,40.905,38.952,False
2026-04-15,002392,9058643,,start,False,,18.407,27.078,45.835,40.905,38.952,False
2026-04-15,002182,9058643,,start,False,,18.407,27.078,45.835,40.905,38.952,False
2026-04-15,600478,9058643,,start,False,,18.407,27.078,45.835,40.905,38.952,False
2026-04-15,000807,9058643,,start,False,,18.407,27.078,45.835,40.905,38.952,False
2026-04-15,300438,9058643,,start,False,,18.407,27.078,45.835,40.905,38.952,False
2026-04-15,002733,9058643,,start,False,,18.407,27.078,45.835,40.905,38.952,False
2026-04-15,603444,9058703,,divergence,False,,48.4,51.514,80.855,30.015,18.676,False
2026-04-15,600748,9058703,,divergence,False,,48.4,51.514,80.855,30.015,18.676,False
2026-04-15,600551,9058703,,divergence,False,,48.4,51.514,80.855,30.015,18.676,False
2026-04-15,000690,9058703,,divergence,False,,48.4,51.514,80.855,30.015,18.676,False
2026-04-15,002563,9058703,,divergence,False,,48.4,51.514,80.855,30.015,18.676,False
2026-04-15,301313,9058703,,divergence,False,,48.4,51.514,80.855,30.015,18.676,False
2026-04-15,600728,9058703,,divergence,False,,48.4,51.514,80.855,30.015,18.676,False
2026-04-15,688039,9058703,,divergence,False,,48.4,51.514,80.855,30.015,18.676,False
2026-04-15,300365,9058703,,divergence,False,,48.4,51.514,80.855,30.015,18.676,False
2026-04-15,002552,9058762,,divergence,False,,35.3,44.708,76.41,35.115,19.432,False
2026-04-15,603256,9058762,,divergence,False,,35.3,44.708,76.41,35.115,19.432,False
2026-04-15,301511,9058762,,divergence,False,,35.3,44.708,76.41,35.115,19.432,False
2026-04-15,688519,9058762,,divergence,False,,35.3,44.708,76.41,35.115,19.432,False
2026-04-15,301362,9058762,,divergence,False,,35.3,44.708,76.41,35.115,19.432,False
2026-04-15,300522,9058762,,divergence,False,,35.3,44.708,76.41,35.115,19.432,False
2026-04-15,000823,9058762,,divergence,False,,35.3,44.708,76.41,35.115,19.432,False
2026-04-15,001212,9058762,,divergence,False,,35.3,44.708,76.41,35.115,19.432,False
2026-04-15,300776,9058762,,divergence,False,,35.3,44.708,76.41,35.115,19.432,False
2026-04-15,603002,9058762,,divergence,False,,35.3,44.708,76.41,35.115,19.432,False
